report_id,inspection_id,damage_type,severity,estimated_cost,part_affected,image_count
REP003648,INSP002484,Paint Damage,2,1638.77,Front Bumper,2
REP003649,INSP002484,Paint Damage,2,1695.46,Right Front Fender,3
REP003650,INSP002485,Crack,2,1379.8,Right Rear Door,2
REP003651,INSP002485,Bumper Damage,3,4033.19,Left Front Fender,4
REP003652,INSP002485,Paint Damage,2,1549.66,Windshield,1
REP003653,INSP002486,Glass Damage,3,3170.5,Left Rear Door,5
REP003654,INSP002487,Scratch,5,1122.66,Roof,1
REP003655,INSP002487,Paint Damage,4,3490.26,Left Rear Fender,1
REP003656,INSP002488,Structural Damage,4,9930.74,Right Rear Door,5
REP003657,INSP002488,Rust,4,2070.81,Right Rear Fender,5
REP003658,INSP002488,Structural Damage,2,6970.58,Right Rear Door,3
REP003659,INSP002488,Paint Damage,3,2574.77,Rear Window,5
REP003660,INSP002489,Paint Damage,4,3150.82,Left Rear Fender,3
REP003661,INSP002489,Structural Damage,1,3241.26,Left Rear Door,5
REP003662,INSP002489,Glass Damage,3,3510.69,Front Bumper,5
REP003663,INSP002489,Crack,1,633.07,Right Front Door,2
REP003664,INSP002489,Structural Damage,1,3343.54,Hood,3
REP003665,INSP002490,Dent,4,1696.12,Left Rear Fender,3
REP003666,INSP002490,Dent,1,435.98,Left Rear Door,4
REP003667,INSP002490,Structural Damage,4,10076.17,Trunk,4
REP003668,INSP002490,Bumper Damage,3,3280.39,Left Front Door,5
REP003669,INSP002491,Dent,1,402.44,Trunk,1
REP003670,INSP002491,Scratch,5,1002.75,Windshield,1
REP003671,INSP002491,Crack,1,699.53,Left Rear Door,4
REP003672,INSP002492,Structural Damage,4,9959.82,Roof,2
REP003673,INSP002492,Paint Damage,3,2407.5,Windshield,1
REP003674,INSP002493,Scratch,5,825.27,Left Front Door,4
REP003675,INSP002493,Scratch,2,375.53,Roof,2
REP003676,INSP002494,Crack,4,2661.25,Roof,3
REP003677,INSP002494,Scratch,4,768.71,Trunk,3
REP003678,INSP002494,Crack,1,528.6,Rear Window,2
REP003679,INSP002494,Crack,5,2902.87,Front Bumper,5
REP003680,INSP002495,Rust,1,502.27,Hood,5
REP003681,INSP002496,Structural Damage,5,14733.05,Rear Window,1
REP003682,INSP002496,Glass Damage,3,2925.48,Hood,5
REP003683,INSP002496,Scratch,5,880.96,Left Front Fender,3
REP003684,INSP002496,Dent,1,400.78,Right Front Door,1
REP003685,INSP002496,Bumper Damage,5,6203.84,Left Rear Fender,3
REP003686,INSP002497,Glass Damage,5,5629.12,Right Front Door,3
REP003687,INSP002498,Crack,4,2411.79,Right Rear Door,1
REP003688,INSP002498,Scratch,4,648.26,Hood,1
REP003689,INSP002499,Paint Damage,4,3370.03,Roof,2
REP003690,INSP002499,Structural Damage,1,2856.72,Windshield,4
REP003691,INSP002499,Glass Damage,3,2758.7,Right Front Door,5
REP003692,INSP002499,Scratch,2,346.42,Trunk,3
REP003693,INSP002501,Scratch,2,332.49,Right Rear Door,3
REP003694,INSP002501,Structural Damage,3,8413.19,Left Rear Door,2
REP003695,INSP002501,Dent,1,380.54,Rear Window,4
REP003696,INSP002501,Crack,5,2470.04,Front Bumper,4
REP003697,INSP002503,Rust,3,1529.78,Left Front Fender,3
REP003698,INSP002503,Bumper Damage,1,1065.32,Left Rear Door,5
REP003699,INSP002503,Paint Damage,5,4632.8,Right Rear Fender,4
REP003700,INSP002503,Paint Damage,2,1683.79,Left Front Fender,4
REP003701,INSP002503,Structural Damage,3,8300.87,Left Front Fender,3
REP003702,INSP002504,Rust,3,1478.91,Right Rear Door,2
REP003703,INSP002504,Structural Damage,3,8381.74,Windshield,5
REP003704,INSP002506,Structural Damage,4,11682.01,Roof,3
REP003705,INSP002510,Rust,4,1612.78,Right Front Fender,2
REP003706,INSP002510,Dent,1,370.11,Right Front Door,1
REP003707,INSP002511,Structural Damage,1,2583.78,Front Bumper,4
REP003708,INSP002511,Scratch,1,228.88,Windshield,1
REP003709,INSP002511,Bumper Damage,2,2123.92,Left Rear Door,2
REP003710,INSP002511,Crack,2,1256.6,Rear Bumper,4
REP003711,INSP002512,Crack,3,1854.12,Hood,1
REP003712,INSP002512,Dent,3,1080.66,Left Rear Door,1
REP003713,INSP002513,Scratch,4,657.27,Left Rear Fender,5
REP003714,INSP002513,Dent,3,1004.98,Front Bumper,5
REP003715,INSP002513,Glass Damage,5,5238.34,Trunk,3
REP003716,INSP002515,Rust,5,2594.56,Windshield,1
REP003717,INSP002516,Bumper Damage,3,3942.85,Rear Window,4
REP003718,INSP002516,Bumper Damage,5,5020.38,Left Front Fender,4
REP003719,INSP002517,Structural Damage,3,8275.14,Right Front Door,3
REP003720,INSP002517,Crack,1,517.53,Left Rear Door,5
REP003721,INSP002517,Rust,5,2918.25,Right Rear Door,3
REP003722,INSP002518,Rust,3,1271.77,Roof,2
REP003723,INSP002518,Bumper Damage,2,2132.67,Left Front Fender,3
REP003724,INSP002519,Crack,5,3086.07,Windshield,2
REP003725,INSP002519,Rust,1,428.62,Roof,1
REP003726,INSP002519,Crack,1,673.1,Right Rear Door,2
REP003727,INSP002521,Structural Damage,5,12516.01,Left Rear Door,3
REP003728,INSP002523,Rust,4,1985.22,Trunk,2
REP003729,INSP002523,Paint Damage,5,3704.38,Left Front Fender,3
REP003730,INSP002526,Dent,1,346.67,Right Rear Door,3
REP003731,INSP002526,Scratch,3,486.43,Left Rear Door,4
REP003732,INSP002526,Crack,4,2004.59,Left Rear Fender,4
REP003733,INSP002526,Bumper Damage,4,4721.25,Left Rear Door,1
REP003734,INSP002527,Scratch,4,824.21,Roof,5
REP003735,INSP002528,Crack,2,1176.4,Hood,5
REP003736,INSP002528,Dent,4,1830.36,Right Rear Door,3
REP003737,INSP002531,Rust,3,1630.55,Left Rear Door,3
REP003738,INSP002531,Scratch,3,517.57,Left Rear Door,5
REP003739,INSP002531,Rust,5,2480.08,Roof,3
REP003740,INSP002532,Rust,1,531.76,Hood,2
REP003741,INSP002532,Rust,4,2171.63,Left Front Fender,3
REP003742,INSP002534,Crack,2,1363.89,Rear Window,4
REP003743,INSP002535,Paint Damage,1,838.41,Left Front Door,4
REP003744,INSP002535,Structural Damage,1,3107.78,Right Rear Fender,2
REP003745,INSP002535,Paint Damage,3,2625.03,Right Rear Fender,4
REP003746,INSP002537,Dent,3,1294.32,Right Front Fender,2
REP003747,INSP002539,Crack,3,1994.75,Right Front Fender,4
REP003748,INSP002540,Glass Damage,3,3272.26,Left Front Door,5
REP003749,INSP002540,Dent,1,396.58,Left Front Door,4
REP003750,INSP002541,Glass Damage,1,925.58,Left Rear Fender,1
REP003751,INSP002541,Rust,1,545.73,Trunk,3
REP003752,INSP002541,Dent,5,1613.41,Left Front Door,3
REP003753,INSP002542,Crack,5,3050.25,Right Front Fender,2
REP003754,INSP002542,Bumper Damage,2,2053.17,Left Front Door,4
REP003755,INSP002542,Bumper Damage,3,3806.31,Rear Bumper,4
REP003756,INSP002542,Crack,3,1445.91,Right Rear Door,1
REP003757,INSP002543,Scratch,5,1107.55,Windshield,2
REP003758,INSP002544,Glass Damage,1,830.24,Trunk,2
REP003759,INSP002544,Bumper Damage,2,2596.78,Front Bumper,4
REP003760,INSP002545,Crack,3,2156.35,Rear Window,5
REP003761,INSP002545,Rust,3,1518.42,Left Rear Door,3
REP003762,INSP002545,Scratch,1,224.08,Left Front Door,5
REP003763,INSP002546,Rust,2,1113.56,Left Rear Fender,2
REP003764,INSP002546,Bumper Damage,5,6133.17,Right Front Fender,2
REP003765,INSP002546,Dent,2,872.62,Right Front Fender,4
REP003766,INSP002547,Rust,2,872.21,Left Rear Fender,5
REP003767,INSP002547,Structural Damage,5,15796.39,Right Front Door,2
REP003768,INSP002547,Structural Damage,5,16582.68,Left Front Door,1
REP003769,INSP002548,Paint Damage,3,2629.06,Right Front Door,5
REP003770,INSP002548,Glass Damage,3,3037.82,Left Front Fender,2
REP003771,INSP002549,Rust,2,1024.17,Trunk,4
REP003772,INSP002550,Dent,5,2278.2,Roof,1
REP003773,INSP002550,Crack,3,1556.56,Rear Bumper,4
REP003774,INSP002550,Structural Damage,5,16705.96,Windshield,1
REP003775,INSP002550,Dent,3,1074.38,Trunk,4
REP003776,INSP002550,Rust,1,420.05,Rear Bumper,4
REP003777,INSP002552,Scratch,2,395.55,Roof,2
REP003778,INSP002554,Rust,5,2439.0,Right Rear Fender,4
REP003779,INSP002554,Bumper Damage,3,2894.94,Trunk,5
REP003780,INSP002554,Rust,5,2235.92,Rear Bumper,2
REP003781,INSP002554,Crack,3,1727.43,Right Rear Fender,3
REP003782,INSP002554,Rust,1,538.9,Right Front Door,4
REP003783,INSP002555,Bumper Damage,2,2057.72,Front Bumper,2
REP003784,INSP002555,Paint Damage,5,3410.85,Right Front Door,1
REP003785,INSP002555,Scratch,1,194.41,Front Bumper,4
REP003786,INSP002555,Glass Damage,4,3618.28,Right Front Door,3
REP003787,INSP002555,Dent,1,464.66,Hood,1
REP003788,INSP002556,Rust,4,1810.97,Left Rear Door,1
REP003789,INSP002556,Bumper Damage,3,3682.87,Hood,4
REP003790,INSP002556,Glass Damage,1,1007.72,Rear Bumper,3
REP003791,INSP002556,Bumper Damage,2,2653.47,Roof,4
REP003792,INSP002556,Dent,1,379.18,Roof,4
REP003793,INSP002557,Scratch,2,403.6,Left Front Fender,4
REP003794,INSP002557,Rust,1,479.74,Hood,2
REP003795,INSP002558,Paint Damage,4,3039.05,Left Rear Door,5
REP003796,INSP002558,Rust,2,1069.74,Hood,1
REP003797,INSP002558,Rust,2,841.34,Roof,5
REP003798,INSP002558,Bumper Damage,1,1040.15,Front Bumper,4
REP003799,INSP002559,Glass Damage,5,4947.02,Windshield,3
REP003800,INSP002559,Crack,1,590.12,Left Front Fender,4
REP003801,INSP002559,Dent,1,326.59,Right Front Fender,4
REP003802,INSP002559,Glass Damage,5,5225.5,Left Front Fender,4
REP003803,INSP002559,Glass Damage,1,973.5,Right Front Door,1
REP003804,INSP002560,Crack,1,608.39,Roof,3
REP003805,INSP002560,Bumper Damage,3,3215.8,Left Front Fender,1
REP003806,INSP002561,Glass Damage,3,2917.9,Right Front Fender,3
REP003807,INSP002561,Bumper Damage,4,5628.53,Left Front Fender,2
REP003808,INSP002562,Paint Damage,3,1985.17,Left Front Fender,3
REP003809,INSP002562,Structural Damage,3,9670.43,Right Front Fender,5
REP003810,INSP002562,Paint Damage,3,2134.57,Left Front Door,2
REP003811,INSP002562,Glass Damage,4,4438.12,Right Rear Fender,2
REP003812,INSP002563,Bumper Damage,1,1387.89,Front Bumper,2
REP003813,INSP002563,Glass Damage,3,2826.73,Left Front Fender,4
REP003814,INSP002564,Rust,3,1577.66,Right Front Fender,4
REP003815,INSP002565,Paint Damage,4,2806.91,Right Rear Fender,5
REP003816,INSP002565,Structural Damage,2,4829.89,Left Front Door,3
REP003817,INSP002566,Scratch,3,504.63,Front Bumper,2
REP003818,INSP002567,Rust,2,1095.2,Trunk,2
REP003819,INSP002567,Rust,3,1648.28,Right Rear Door,3
REP003820,INSP002567,Rust,1,402.95,Left Rear Door,2
REP003821,INSP002569,Dent,3,1013.9,Rear Bumper,3
REP003822,INSP002569,Crack,1,672.17,Left Front Fender,4
REP003823,INSP002571,Dent,5,2206.16,Right Rear Fender,5
REP003824,INSP002572,Bumper Damage,3,3723.77,Rear Window,5
REP003825,INSP002572,Bumper Damage,3,3895.22,Left Front Fender,1
REP003826,INSP002572,Structural Damage,5,16522.41,Front Bumper,4
REP003827,INSP002574,Rust,4,1826.14,Roof,5
REP003828,INSP002574,Rust,4,1852.7,Right Rear Door,1
REP003829,INSP002575,Bumper Damage,3,3007.56,Left Rear Fender,5
REP003830,INSP002576,Scratch,4,947.2,Left Front Door,2
REP003831,INSP002576,Scratch,5,1074.86,Rear Window,1
REP003832,INSP002576,Glass Damage,1,854.48,Hood,3
REP003833,INSP002577,Bumper Damage,5,4864.25,Right Rear Door,4
REP003834,INSP002577,Glass Damage,1,1196.54,Left Front Fender,5
REP003835,INSP002577,Rust,5,2946.32,Right Front Fender,3
REP003836,INSP002578,Structural Damage,1,3352.5,Front Bumper,2
REP003837,INSP002579,Glass Damage,4,3711.75,Trunk,2
REP003838,INSP002581,Crack,3,1473.89,Left Front Fender,4
REP003839,INSP002581,Crack,5,2863.81,Front Bumper,1
REP003840,INSP002584,Scratch,2,389.19,Left Rear Door,4
REP003841,INSP002584,Scratch,2,460.11,Right Rear Door,2
REP003842,INSP002584,Crack,2,1177.18,Hood,3
REP003843,INSP002584,Structural Damage,1,3459.77,Windshield,3
REP003844,INSP002585,Crack,5,3103.98,Roof,3
REP003845,INSP002586,Structural Damage,1,2419.3,Hood,4
REP003846,INSP002586,Structural Damage,3,8212.23,Left Front Fender,4
REP003847,INSP002586,Glass Damage,5,4343.69,Trunk,3
REP003848,INSP002587,Glass Damage,2,2060.49,Left Front Door,2
REP003849,INSP002587,Crack,2,1415.17,Right Front Door,5
REP003850,INSP002589,Dent,2,710.42,Left Rear Fender,1
REP003851,INSP002589,Structural Damage,1,3131.59,Left Rear Fender,2
REP003852,INSP002589,Rust,4,2289.58,Right Rear Fender,1
REP003853,INSP002589,Structural Damage,1,2805.45,Front Bumper,2
REP003854,INSP002590,Rust,4,2364.48,Front Bumper,2
REP003855,INSP002590,Crack,2,1350.89,Right Front Door,4
REP003856,INSP002592,Dent,5,2112.92,Left Rear Fender,2
REP003857,INSP002592,Rust,5,2486.42,Left Rear Fender,1
REP003858,INSP002593,Glass Damage,2,2378.53,Right Rear Fender,2
REP003859,INSP002593,Glass Damage,4,4238.06,Right Front Fender,5
REP003860,INSP002596,Paint Damage,4,2867.3,Left Rear Fender,2
REP003861,INSP002596,Dent,2,916.29,Trunk,4
REP003862,INSP002598,Glass Damage,3,2644.51,Windshield,4
REP003863,INSP002600,Structural Damage,4,13067.94,Roof,5
REP003864,INSP002603,Scratch,5,805.67,Left Front Fender,4
REP003865,INSP002604,Paint Damage,4,3587.7,Right Rear Fender,2
REP003866,INSP002604,Dent,5,1970.51,Left Rear Door,5
REP003867,INSP002605,Rust,3,1456.21,Left Front Fender,2
REP003868,INSP002608,Scratch,3,633.74,Roof,2
REP003869,INSP002608,Crack,2,1397.61,Rear Bumper,4
REP003870,INSP002609,Glass Damage,5,4260.87,Windshield,1
REP003871,INSP002610,Scratch,4,901.61,Right Front Door,3
REP003872,INSP002610,Glass Damage,2,2311.46,Rear Window,4
REP003873,INSP002610,Rust,4,1793.33,Left Front Fender,5
REP003874,INSP002610,Crack,5,3081.51,Rear Bumper,3
REP003875,INSP002612,Crack,5,2794.01,Right Rear Door,1
REP003876,INSP002612,Rust,4,1653.6,Windshield,3
REP003877,INSP002612,Scratch,4,645.05,Right Front Fender,1
REP003878,INSP002612,Bumper Damage,3,3652.37,Roof,2
REP003879,INSP002612,Rust,1,542.57,Right Front Fender,4
REP003880,INSP002613,Dent,4,1583.95,Rear Window,5
REP003881,INSP002613,Rust,5,2650.42,Right Rear Fender,4
REP003882,INSP002613,Scratch,1,217.66,Trunk,1
REP003883,INSP002613,Crack,5,2783.46,Right Rear Door,5
REP003884,INSP002613,Bumper Damage,5,4834.13,Front Bumper,3
REP003885,INSP002614,Crack,3,1481.95,Right Front Door,3
REP003886,INSP002614,Glass Damage,5,4465.01,Left Front Fender,3
REP003887,INSP002614,Glass Damage,2,2317.86,Left Rear Fender,5
REP003888,INSP002614,Bumper Damage,4,4180.52,Left Rear Door,2
REP003889,INSP002615,Dent,1,445.74,Right Front Fender,4
REP003890,INSP002616,Crack,4,2470.44,Windshield,4
REP003891,INSP002616,Dent,1,400.26,Left Front Door,4
REP003892,INSP002617,Glass Damage,4,4711.56,Left Front Fender,4
REP003893,INSP002617,Rust,5,2150.75,Rear Bumper,3
REP003894,INSP002617,Bumper Damage,2,2121.77,Rear Window,3
REP003895,INSP002618,Glass Damage,4,3616.73,Left Front Fender,3
REP003896,INSP002618,Glass Damage,5,5928.56,Left Front Fender,1
REP003897,INSP002619,Glass Damage,2,1667.52,Left Front Door,2
REP003898,INSP002620,Bumper Damage,5,5434.05,Right Rear Fender,3
REP003899,INSP002620,Bumper Damage,5,5777.23,Right Front Fender,4
REP003900,INSP002620,Glass Damage,3,3081.13,Right Front Fender,2
REP003901,INSP002621,Structural Damage,3,10504.3,Right Rear Fender,1
REP003902,INSP002621,Structural Damage,4,10648.12,Left Rear Fender,5
REP003903,INSP002621,Structural Damage,3,10652.91,Rear Window,3
REP003904,INSP002621,Bumper Damage,2,2541.82,Left Rear Door,4
REP003905,INSP002624,Paint Damage,3,2475.67,Roof,4
REP003906,INSP002626,Structural Damage,3,10496.42,Rear Window,3
REP003907,INSP002627,Crack,5,2412.72,Right Front Fender,4
REP003908,INSP002628,Bumper Damage,1,1065.48,Left Rear Door,2
REP003909,INSP002630,Crack,2,1216.83,Trunk,3
REP003910,INSP002630,Bumper Damage,5,6672.89,Hood,3
REP003911,INSP002633,Crack,1,530.65,Rear Bumper,1
REP003912,INSP002634,Glass Damage,2,1826.96,Right Front Door,5
REP003913,INSP002634,Glass Damage,5,5786.41,Windshield,2
REP003914,INSP002634,Crack,2,1195.72,Rear Bumper,4
REP003915,INSP002634,Structural Damage,5,14888.87,Left Front Door,4
REP003916,INSP002635,Structural Damage,3,8854.83,Right Front Fender,1
REP003917,INSP002635,Crack,2,1240.69,Front Bumper,3
REP003918,INSP002637,Scratch,3,629.02,Windshield,2
REP003919,INSP002637,Rust,1,561.0,Right Front Fender,5
REP003920,INSP002637,Dent,4,1567.39,Right Rear Fender,5
REP003921,INSP002639,Scratch,3,658.68,Left Front Fender,5
REP003922,INSP002642,Glass Damage,2,2251.3,Roof,2
REP003923,INSP002643,Rust,5,2430.86,Right Front Fender,5
REP003924,INSP002643,Scratch,2,437.88,Windshield,3
REP003925,INSP002645,Crack,5,2849.81,Roof,5
REP003926,INSP002645,Bumper Damage,2,2485.46,Hood,1
REP003927,INSP002645,Bumper Damage,4,5665.93,Right Front Door,1
REP003928,INSP002645,Structural Damage,3,9724.65,Right Rear Fender,3
REP003929,INSP002647,Crack,4,2500.33,Hood,5
REP003930,INSP002647,Scratch,4,838.17,Hood,5
REP003931,INSP002648,Structural Damage,1,3586.92,Left Rear Door,4
REP003932,INSP002648,Rust,2,978.51,Roof,2
REP003933,INSP002648,Rust,3,1524.23,Left Rear Fender,4
REP003934,INSP002649,Bumper Damage,1,1178.98,Trunk,2
REP003935,INSP002649,Bumper Damage,2,1965.08,Roof,1
REP003936,INSP002650,Bumper Damage,3,3386.71,Right Front Fender,2
REP003937,INSP002651,Scratch,5,1017.64,Left Rear Fender,5
REP003938,INSP002651,Scratch,3,583.9,Left Front Door,3
REP003939,INSP002651,Bumper Damage,2,2115.48,Windshield,2
REP003940,INSP002652,Dent,5,2225.47,Front Bumper,5
REP003941,INSP002653,Bumper Damage,4,3852.3,Right Rear Door,5
REP003942,INSP002653,Glass Damage,3,3191.13,Hood,2
REP003943,INSP002654,Rust,1,526.23,Right Rear Door,3
REP003944,INSP002654,Bumper Damage,1,1346.34,Right Rear Fender,3
REP003945,INSP002655,Crack,2,1186.87,Left Front Fender,1
REP003946,INSP002656,Rust,1,527.48,Left Rear Fender,3
REP003947,INSP002658,Scratch,3,592.39,Windshield,4
REP003948,INSP002659,Structural Damage,3,10255.66,Left Rear Door,1
REP003949,INSP002661,Glass Damage,2,1980.29,Left Front Door,2
REP003950,INSP002661,Structural Damage,3,8682.59,Hood,2
REP003951,INSP002661,Paint Damage,4,3154.75,Left Rear Fender,5
REP003952,INSP002661,Scratch,4,767.91,Left Front Door,4
REP003953,INSP002661,Paint Damage,3,2774.58,Left Front Fender,4
REP003954,INSP002662,Bumper Damage,2,2491.2,Left Rear Door,4
REP003955,INSP002666,Crack,4,2412.69,Trunk,5
REP003956,INSP002666,Rust,2,981.63,Roof,3
REP003957,INSP002666,Paint Damage,4,2608.45,Left Rear Fender,4
REP003958,INSP002666,Rust,4,1894.02,Hood,5
REP003959,INSP002666,Paint Damage,3,2771.18,Right Rear Door,3
REP003960,INSP002670,Bumper Damage,4,3846.26,Right Rear Fender,2
REP003961,INSP002670,Dent,4,1783.28,Rear Bumper,5
REP003962,INSP002670,Bumper Damage,3,4195.24,Left Front Fender,5
REP003963,INSP002670,Paint Damage,5,3949.53,Windshield,5
REP003964,INSP002671,Dent,4,1445.61,Left Rear Fender,1
REP003965,INSP002672,Scratch,4,760.14,Rear Window,5
REP003966,INSP002673,Bumper Damage,5,5619.85,Right Front Door,3
REP003967,INSP002673,Glass Damage,1,1026.66,Right Rear Door,4
REP003968,INSP002674,Dent,2,657.91,Windshield,4
REP003969,INSP002674,Dent,5,1878.75,Trunk,4
REP003970,INSP002675,Crack,1,611.41,Front Bumper,2
REP003971,INSP002675,Paint Damage,2,1547.72,Right Front Door,5
REP003972,INSP002675,Glass Damage,5,5619.27,Left Rear Fender,4
REP003973,INSP002675,Rust,1,570.43,Roof,1
REP003974,INSP002676,Glass Damage,2,2071.98,Front Bumper,1
REP003975,INSP002676,Glass Damage,3,3322.03,Trunk,1
REP003976,INSP002676,Rust,3,1722.42,Front Bumper,2
REP003977,INSP002676,Glass Damage,2,1622.16,Rear Bumper,2
REP003978,INSP002678,Structural Damage,1,2612.41,Trunk,2
REP003979,INSP002678,Glass Damage,1,1199.93,Trunk,1
REP003980,INSP002681,Structural Damage,3,8575.56,Rear Bumper,3
REP003981,INSP002681,Paint Damage,2,1643.48,Roof,5
REP003982,INSP002681,Scratch,1,177.26,Rear Window,2
REP003983,INSP002682,Paint Damage,3,2404.12,Rear Bumper,2
REP003984,INSP002683,Glass Damage,3,2448.56,Rear Bumper,3
REP003985,INSP002685,Paint Damage,2,1712.66,Left Front Fender,5
REP003986,INSP002685,Crack,2,975.63,Windshield,2
REP003987,INSP002691,Crack,2,1006.55,Left Front Door,1
REP003988,INSP002691,Bumper Damage,1,1385.3,Right Front Door,1
REP003989,INSP002691,Paint Damage,5,3931.85,Roof,1
REP003990,INSP002692,Structural Damage,4,11639.99,Trunk,5
REP003991,INSP002692,Scratch,3,481.87,Hood,2
REP003992,INSP002692,Dent,4,1784.75,Roof,2
REP003993,INSP002693,Dent,4,1813.86,Right Front Door,4
REP003994,INSP002693,Rust,3,1766.12,Left Rear Door,1
REP003995,INSP002694,Paint Damage,1,698.2,Trunk,5
REP003996,INSP002694,Paint Damage,1,851.96,Rear Window,2
REP003997,INSP002694,Structural Damage,4,10152.96,Right Rear Door,3
REP003998,INSP002694,Paint Damage,4,2754.56,Rear Bumper,3
REP003999,INSP002695,Rust,5,2181.17,Left Front Fender,4
REP004000,INSP002695,Structural Damage,2,6564.28,Rear Bumper,1
REP004001,INSP002696,Glass Damage,5,5864.19,Rear Bumper,2
REP004002,INSP002696,Glass Damage,5,5377.46,Rear Window,5
REP004003,INSP002697,Bumper Damage,5,5738.52,Rear Bumper,1
REP004004,INSP002697,Scratch,2,330.97,Rear Bumper,4
REP004005,INSP002697,Scratch,3,689.05,Right Rear Fender,3
REP004006,INSP002697,Structural Damage,2,6039.88,Hood,2
REP004007,INSP002700,Structural Damage,5,16811.18,Trunk,2
REP004008,INSP002700,Structural Damage,4,13349.16,Right Rear Fender,2
REP004009,INSP002701,Rust,5,2113.92,Rear Window,3
REP004010,INSP002701,Glass Damage,1,1150.97,Rear Window,4
REP004011,INSP002701,Scratch,2,390.52,Right Rear Door,5
REP004012,INSP002701,Glass Damage,2,1629.54,Right Front Door,5
REP004013,INSP002702,Glass Damage,4,3540.35,Hood,4
REP004014,INSP002703,Rust,4,1853.94,Rear Bumper,1
REP004015,INSP002703,Dent,1,414.82,Right Rear Door,4
REP004016,INSP002703,Glass Damage,5,5427.65,Left Rear Door,3
